,Taxon ID,Taxon ID InfoSpecies,Taxon Name,Habitatkombination,Jura,Mittelland,habitat,Kollin,Montan,JU,BE,Priorität,Verantwortung,protection
2653,3241,swissfungi:3241,Hygrophorus atramentosus (Secr.) Haas et R. Haller,0,A,B,[6],B,A,B,A,4,1,[]
2654,3244,swissfungi:3244,Hygrophorus calophyllus P. Karst.,0,0,C,[6],C,0,0,0,3,1,[]
2655,3253,swissfungi:3253,Hygrophorus hedrychii Val.,0,A,A,"[5, 6]",A,A,0,A,4,1,[]
2656,3258,swissfungi:3258,Hygrophorus latitabundus Britzelm.,0,A,A,"[4, 6]",A,A,A,A,4,1,['Waldzielart']
2657,3259,swissfungi:3259,Hygrophorus leporinus Fr.,0,B,0,[6],B,B,0,0,2,1,[]
2658,3260,swissfungi:3260,Hygrophorus leucophaeus (Scop.:Fr.) Fr.,0,A,A,"[5, 6]",A,A,A,A,4,1,['Landwirtschaftl. UZL-Art']
2659,3261,swissfungi:3261,Hygrophorus ligatus Fr.,0,A,A,[6],A,A,B,A,4,1,"['Waldzielart', 'Landwirtschaftl. UZL-Art']"
2660,3262,swissfungi:3262,Hygrophorus lindtneri M.M. Moser,0,A,A,[6],A,A,A,A,4,1,[]
2661,3265,swissfungi:3265,Hygrophorus mesotephrus Berk. et Broome,0,A,B,[6],A,A,A,A,4,1,[]
2662,3269,swissfungi:3269,Hygrophorus persicolor Ricek,0,A,A,[6],A,A,B,A,4,1,[]
2663,3272,swissfungi:3272,Hygrophorus poetarum Heim,0,A,A,"[5, 6]",A,A,A,A,4,1,[]
2664,3274,swissfungi:3274,Hygrophorus purpurascens (Alb. et Schwein.: Fr.) Fr.,0,A,B,[6],A,B,A,0,3,1,[]
2665,3277,swissfungi:3277,Hygrophorus russula (Schaeff.: Fr.) Quel.,0,A,A,[6],A,A,A,A,4,1,[]
2666,3279,swissfungi:3279,Hygrophorus spodoleucus M.M. Moser,0,A,0,[6],A,A,0,0,2,1,[]
2667,3282,swissfungi:3282,Camarophyllopsis atropuncta (Pers.: Fr.) Arnolds,0,A,A,"[4, 5, 6]",A,A,0,0,2,1,[]
2668,3283,swissfungi:3283,Camarophyllopsis foetens (W. Phillips) Arnolds,0,B,B,"[4, 5]",B,0,B,0,2,1,[]
2669,3286,swissfungi:3286,Camarophyllopsis micacea (Berk. et Broome) Arnolds,0,0,0,"[4, 6]",0,A,0,0,2,1,[]
2670,3288,swissfungi:3288,Camarophyllopsis schulzeri (Bres.) Herink,0,B,0,[4],B,B,0,0,2,1,['Landwirtschaftl. UZL-Art']
2671,3292,swissfungi:3292,Hymenochaete cruenta (Pers.: Fr.) Donk,0,A,A,[6],A,A,A,A,3,2,[]
2672,3296,swissfungi:3296,Hymenochaete tabacina (Sowerby: Fr.) Lev.,0,A,A,"[5, 6]",A,A,A,A,4,1,[]
2673,3335,swissfungi:3335,Hymenogaster vulgaris Tul.ap.Berk. et Broome,0,C,C,[6],A,C,0,0,2,1,[]
2674,3351,swissfungi:3351,Hymenoscyphus equisetinus (Velen.) Dennis,0,0,A,[2],A,A,0,B,4,1,[]
2675,3387,swissfungi:3387,Hymenoscyphus rhodoleucus (Fr.:Fr.) Phill.,0,B,A,"[2, 5, 6]",A,A,0,B,4,1,[]
2676,3408,swissfungi:3408,Hyphoderma capitatum J. Erikss. et A. Strid,0,B,0,"[5, 6]",B,A,B,B,4,1,[]
2677,3424,swissfungi:3424,Hyphoderma roseocremeum (Bres.) Donk 1957,0,C,A,[6],A,A,0,A,4,1,[]
2678,3429,swissfungi:3429,Hyphoderma transiens (Bres.) Parmasto,0,0,0,[6],A,B,0,0,3,1,[]
2679,3431,swissfungi:3431,Hyphodermella corrugata (Fr.) J. Erikss. et Ryvarden,0,A,A,[6],A,A,B,A,4,1,[]
2680,3436,swissfungi:3436,Hypholoma ericaeoides P.D. Orton,0,A,0,"[2, 6]",0,A,A,B,3,1,[]
2681,3440,swissfungi:3440,Hypholoma laeticolor (F.H. Moeller) P.D. Orton,0,0,0,[2],0,B,0,0,3,1,[]
2682,3442,swissfungi:3442,Hypholoma polytrichi (Fr.: Fr.) Ricken,0,A,A,[6],A,A,A,A,4,1,[]
2683,3444,swissfungi:3444,Hypholoma subericaeum (Fr.) Kuehner,0,0,A,"[2, 5]",A,0,0,0,3,1,[]
2684,3453,swissfungi:3453,Hypochnicium detriticum (Bourdot et Galzin) J. Erikss. et Ryvarden,0,A,B,"[5, 6]",A,A,B,B,4,1,[]
2685,3470,swissfungi:3470,Hypocreopsis lichenoides (Tode: Fr.) Seaver,0,B,A,[5],B,A,B,0,3,1,[]
2686,3490,swissfungi:3490,Hypoxylon howeanum Peck,0,A,A,[6],A,B,0,B,3,1,[]
2687,3497,swissfungi:3497,Hypoxylon serpens (Pers.:Fr.) Fr.,0,A,A,[6],A,A,0,0,3,1,[]
2688,3512,swissfungi:3512,Hysterangium separabile Zeller,0,C,B,[6],B,B,0,0,2,1,[]
2689,3544,swissfungi:3544,Inocybe agardhii (N. Lund.) P.D. Orton,0,0,A,"[3, 4, 6]",A,A,0,A,3,1,['Landwirtschaftl. UZL-Art']
2690,3547,swissfungi:3547,Inocybe albovelutipes Stangl,0,B,A,[6],A,B,0,B,3,1,[]
2691,3548,swissfungi:3548,Inocybe alnea Stangl,0,A,B,[6],A,C,A,A,3,1,[]
2692,3550,swissfungi:3550,Inocybe amblyospora Kuehner,0,0,A,[6],A,B,0,B,3,1,[]
2693,3561,swissfungi:3561,Inocybe auricoma (Batsch) J.E. Lange,0,A,A,[6],A,0,0,0,3,1,[]
2694,3564,swissfungi:3564,Inocybe bresadolae Massee,0,B,A,[6],A,0,0,A,4,1,[]
2695,3570,swissfungi:3570,Inocybe calospora Quel.,0,B,A,[6],A,A,B,A,4,1,[]
2696,3577,swissfungi:3577,Inocybe concinnula J. Favre,0,0,A,[4],A,0,0,A,3,2,['Landwirtschaftl. UZL-Art']
2697,3583,swissfungi:3583,Inocybe curvipes P. Karst.,0,B,A,[6],A,B,0,A,4,1,[]
2698,3584,swissfungi:3584,Inocybe decipiens Bres.,0,B,A,[6],A,B,0,0,3,1,[]
2699,3591,swissfungi:3591,Inocybe dunensis P.D. Orton,0,0,A,[6],A,A,0,0,3,1,[]
2700,3600,swissfungi:3600,Inocybe flavella P. Karst.,0,0,A,[6],A,A,0,A,3,1,[]
2701,3604,swissfungi:3604,Inocybe frigidula J. Favre,0,0,0,[4],0,B,0,B,3,2,['Landwirtschaftl. UZL-Art']
2702,3617,swissfungi:3617,Inocybe geraniodora J. Favre,0,0,B,"[3, 4]",B,A,0,A,2,2,[]
2703,3630,swissfungi:3630,Inocybe griseovelata Kuehner,0,B,A,[6],A,0,B,A,3,1,['Landwirtschaftl. UZL-Art']
2704,3638,swissfungi:3638,Inocybe hirtelloides Stangl et Veselsky,0,0,A,[6],A,A,0,A,3,1,[]
2705,3640,swissfungi:3640,Inocybe humilis J. Favre,0,0,0,"[3, 5]",B,0,0,0,1,2,[]
2706,3642,swissfungi:3642,Inocybe hystrix (Fr.) P. Karst.,0,A,A,[6],A,A,A,A,4,1,[]
2707,3660,swissfungi:3660,Inocybe ovatocystis Boursier et Kuehner,0,A,A,[6],A,A,A,A,4,1,[]
2708,3663,swissfungi:3663,Inocybe leptocystis G.F. Atk.,0,B,A,[6],A,B,0,A,3,1,['Landwirtschaftl. UZL-Art']
2709,3668,swissfungi:3668,Inocybe luteipes J. Favre,0,0,C,[4],A,B,0,0,3,2,[]
2710,3673,swissfungi:3673,Inocybe maculipes J. Favre,0,0,0,[6],0,0,0,0,4,1,[]
2711,3674,swissfungi:3674,Inocybe margaritispora (Berk. ap.Cooke) Sacc.,0,A,A,[6],A,A,B,A,4,1,['Landwirtschaftl. UZL-Art']
2712,3675,swissfungi:3675,Inocybe melanopus D.E. Stuntz,0,A,A,[6],0,A,A,B,3,1,[]
2713,3680,swissfungi:3680,Inocybe monochroa J. Favre,0,0,0,[4],0,0,0,0,3,2,['Landwirtschaftl. UZL-Art']
2714,3686,swissfungi:3686,Inocybe oblectabilis (Britzelm.) Sacc.,0,B,A,[6],A,A,B,A,4,1,['Landwirtschaftl. UZL-Art']
2715,3700,swissfungi:3700,Inocybe perlata (Cooke) Sacc.,0,B,A,[6],A,B,B,0,4,1,[]
2716,3706,swissfungi:3706,Inocybe phaeosticta Furrer,0,A,A,[6],A,A,0,A,4,1,[]
2717,3714,swissfungi:3714,Inocybe proximella P. Karst.,0,A,A,[6],B,A,A,A,3,1,[]
2718,3719,swissfungi:3719,Inocybe pseudohiulca Kuehner,0,B,A,[6],A,A,0,A,4,1,[]
2719,3730,swissfungi:3730,Inocybe relicina Fr.,0,0,D,[2],D,0,0,A,2,1,[]
2720,3732,swissfungi:3732,Inocybe rhacodes J. Favre,0,0,0,"[4, 5]",0,0,0,A,2,2,[]
2721,3741,swissfungi:3741,Inocybe salicis Kuehner,0,B,A,[5],A,B,0,A,3,1,[]
2722,3742,swissfungi:3742,Inocybe sambucina (Fr.) Quel.,0,B,A,[6],B,A,0,B,3,1,[]
2723,3750,swissfungi:3750,Inocybe squamata J.E. Lange,0,A,A,"[5, 6]",A,0,A,0,4,1,[]
2724,3761,swissfungi:3761,Inocybe tabacina Furrer-Ziogas,0,B,B,[6],B,A,0,A,3,1,[]
2725,3763,swissfungi:3763,Inocybe tenebrosa Quel.,0,B,A,[6],A,B,0,A,3,1,[]
2726,3768,swissfungi:3768,Inocybe tricolor Kuehner,0,A,A,[6],A,A,B,B,3,1,[]
2727,378,swissfungi:378,Ascozonus woolhopensis (Berk. et Broome) Boud.,0,0,B,"[4, 6]",B,B,0,A,4,1,[]
2728,3780,swissfungi:3780,Inocybe xanthomelas Kuehner et Boursier,0,B,A,"[4, 5, 6]",A,A,0,A,3,1,[]
2729,3781,swissfungi:3781,Inonotus cuticularis (Bull.: Fr.) P. Karst.,0,A,B,"[6, 8]",B,A,0,A,3,1,[]
2730,3788,swissfungi:3788,Inonotus obliquus (Pers.:Fr.) Pilat,0,A,B,[6],A,A,0,0,4,1,[]
2731,3790,swissfungi:3790,Inonotus rheades (Pers.) P. Karst.,0,B,A,[6],A,A,B,C,3,1,['Waldzielart']
2732,3800,swissfungi:3800,Ischnoderma resinosum (Fr.) P. Karst.,0,A,B,[6],A,B,B,A,3,1,[]
2733,3801,swissfungi:3801,Ischnoderma trogii (Fr.) Donk,0,A,A,[6],A,A,C,A,4,1,[]
2734,3805,swissfungi:3805,Jahnoporus hirtus (Cooke) Nuss,0,B,A,[6],A,A,0,A,3,1,[]
2735,384,swissfungi:384,Asterostroma cervicolor (Berk. et M.A. Curtis) Massee,0,0,A,"[5, 6]",A,A,0,A,4,1,[]
2736,385,swissfungi:385,Asterostroma laxum Bres.,0,A,B,[6],A,B,0,0,3,1,[]
2737,386,swissfungi:386,Astraeus hygrometricus (Pers.) Morgan,0,A,A,[4],A,A,A,0,4,1,[]
2738,3926,swissfungi:3926,Lachnum pygmaeum (Fr.) Bres.,0,0,B,[6],B,0,0,0,4,1,[]
2739,3952,swissfungi:3952,Lacrymaria pyrotricha (Holmsk.),0,A,A,[7],A,A,B,A,4,1,[]
2740,3953,swissfungi:3953,Lactarius acerrimus Britzelm.,0,A,A,[6],A,A,B,A,4,1,[]
2741,3958,swissfungi:3958,Lactarius aspideus (Fr.: Fr.) Fr.,0,A,C,[6],A,A,B,0,3,1,[]
2742,3963,swissfungi:3963,Lactarius azonites (Bull.) Fr.,0,A,A,[6],A,A,A,A,4,1,[]
2743,3965,swissfungi:3965,Lactarius bertillonii (Neuhoff ex Z.Schaef.) Bon,0,A,B,[6],A,A,0,A,3,1,[]
2744,3973,swissfungi:3973,Lactarius subumbonatus Lindgr. 1845,0,A,A,[6],A,A,B,0,3,1,[]
2745,3974,swissfungi:3974,Lactarius citriolens Pouzar,0,B,A,[6],B,A,B,B,4,1,[]
2746,3975,swissfungi:3975,Lactarius controversus Pers.:Fr.,0,0,A,[6],A,B,0,B,4,1,[]
2747,3976,swissfungi:3976,Lactarius rostratus Heilmann-Clausen 1998,0,A,A,[6],A,A,A,A,4,1,[]
2748,3982,swissfungi:3982,Lactarius dryadophilus Kuehner,0,0,0,[4],0,0,0,0,2,2,[]
2749,3984,swissfungi:3984,Lactarius fascinans Fr.,0,0,B,[6],B,B,0,0,2,1,['Waldzielart']
2750,3985,swissfungi:3985,Lactarius flavidus Boud.,0,A,A,[6],A,B,A,A,4,1,[]
2751,3986,swissfungi:3986,Lactarius flexuosus (Pers.:Fr.) Gray,0,A,A,[6],A,A,A,A,4,1,[]
2752,3991,swissfungi:3991,Lactarius glaucescens Crossl.,0,A,A,[6],A,A,A,A,4,1,[]
2753,3994,swissfungi:3994,Lactarius helvus (Fr.: Fr.) Fr.,0,A,A,[6],A,A,A,A,4,1,[]
2754,3995,swissfungi:3995,Lactarius hepaticus Plowr.,0,A,A,[6],A,A,0,A,4,1,[]
2755,3997,swissfungi:3997,Lactarius hysginus (Fr.: Fr.) Fr.,0,0,B,[6],A,A,0,B,4,1,[]
2756,4001,swissfungi:4001,Lactarius lacunarum (Romagn.) ex Hora,0,A,A,[6],A,A,A,A,4,1,[]
2757,4006,swissfungi:4006,Lactarius mairei Malencon,0,0,A,[6],A,B,0,B,3,1,[]
2758,4008,swissfungi:4008,Lactarius mammosus Fr.,0,B,A,[6],B,A,B,B,4,1,[]
2759,4010,swissfungi:4010,Lactarius musteus Fr.,0,A,A,[6],A,A,A,B,3,1,[]
2760,4014,swissfungi:4014,Lactarius omphaliiformis Romagn.,0,B,A,"[5, 6]",A,A,B,A,4,1,[]
2761,4024,swissfungi:4024,Lactarius repraesentaneus Britzelm.,0,B,B,[6],B,A,B,A,4,1,[]
2762,4025,swissfungi:4025,Lactarius resimus (Fr.: Fr.) Fr.,0,0,0,"[5, 6]",B,A,0,B,3,1,[]
2763,4026,swissfungi:4026,Lactarius romagnesii Bon,0,A,A,[6],A,A,A,B,4,1,[]
2764,4031,swissfungi:4031,Lactarius salicis-reticulatae Kuehner,0,0,0,[4],0,0,0,0,2,2,[]
2765,4037,swissfungi:4037,Lactarius serifluus (DC.: Fr.) Fr.,0,A,A,[6],A,A,A,A,4,1,[]
2766,4119,swissfungi:4119,Laricifomes officinalis (Vill.:Fr.) Kotl.et Pouzar,0,0,0,[6],A,A,0,C,3,2,[]
2767,4159,swissfungi:4159,Leccinum duriusculum (Schulzer) Singer,0,A,A,[6],A,A,A,A,4,1,[]
2768,4163,swissfungi:4163,Leccinum quercinum Pilat,0,A,A,[6],A,A,A,B,4,1,[]
2769,4173,swissfungi:4173,Leccinum crocipodium (Letell.) Watling 1961,0,A,A,[6],A,D,A,A,4,1,[]
2770,4176,swissfungi:4176,Leccinum vulpinum Watling,0,0,0,[6],0,A,0,0,3,1,[]
2771,418,swissfungi:418,Aurantiporus fissilis (Berk. et M.A. Curtis) H. Jahn,0,A,A,[8],A,B,B,C,4,1,['Landwirtschaftl. UZL-Art']
2772,4200,swissfungi:4200,Lenzites warnieri Durieu et Mont. In Mont.,0,0,A,"[6, 8]",A,A,0,A,3,1,[]
2773,4207,swissfungi:4207,Lepiota alba (Bres.) Sacc.,0,A,A,"[4, 5, 6]",A,A,0,0,4,1,['Landwirtschaftl. UZL-Art']
2774,4233,swissfungi:4233,Lepiota griseovirens Maire,0,0,B,[6],A,0,0,B,4,1,[]
2775,4238,swissfungi:4238,Lepiota ignicolor Bres.,0,A,A,"[5, 6]",A,A,A,A,3,1,['Landwirtschaftl. UZL-Art']
2776,4243,swissfungi:4243,Lepiota lilacea Bres.,0,A,A,[6],A,0,A,0,3,1,[]
2777,4245,swissfungi:4245,Lepiota ochraceofulva P.D. Orton,0,0,A,[6],A,A,0,A,4,1,[]
2778,4247,swissfungi:4247,Lepiota oreadiformis Velen.,0,B,B,[4],A,A,0,B,3,1,['Landwirtschaftl. UZL-Art']
2779,4249,swissfungi:4249,Lepiota parvannulata (Lasch) Gillet,0,B,0,[6],0,B,0,0,3,1,['Landwirtschaftl. UZL-Art']
2780,4252,swissfungi:4252,Lepiota pseudofelina J.E. Lange,0,0,B,[6],A,0,0,B,3,1,[]
2781,4260,swissfungi:4260,Lepiota subalba Kuehner ex P.D. Orton,0,A,A,[6],A,B,0,A,4,1,[]
2782,4263,swissfungi:4263,Lepiota tomentella J.E. Lange,0,0,A,[5],A,B,0,B,3,1,[]
2783,4266,swissfungi:4266,Lepista caespitosa (Bres.) Singer,0,A,C,[4],A,A,A,0,4,1,['Landwirtschaftl. UZL-Art']
2784,4268,swissfungi:4268,Lepista densifolia (J. Favre) Singer et Clemencon,0,A,A,[6],A,A,A,B,4,1,[]
2785,4279,swissfungi:4279,Lepista rickenii Singer,0,A,C,[4],B,A,A,0,4,1,['Landwirtschaftl. UZL-Art']
2786,4286,swissfungi:4286,Leptoporus mollis (Pers.: Fr.) Pilat,0,A,A,[6],A,A,A,B,4,1,[]
2787,4330,swissfungi:4330,Leucoagaricus pulverulentus (Huijsm.) Moser,0,0,A,[6],A,A,0,A,3,1,[]
2788,4351,swissfungi:4351,Leucopaxillus macrocephalus (Schulz.) Bohus,0,0,0,[6],A,0,0,0,2,1,[]
2789,4353,swissfungi:4353,Leucopaxillus mirabilis (Bres.) M.M. Moser,0,A,B,[6],A,A,B,B,4,1,['Landwirtschaftl. UZL-Art']
2790,4355,swissfungi:4355,Leucopaxillus pinicola J. Favre,0,0,0,[6],0,0,0,0,2,1,[]
2791,4356,swissfungi:4356,Leucopaxillus rhodoleucus (Romell) Kuehner,0,A,0,[6],A,A,B,A,3,1,[]
2792,4377,swissfungi:4377,Limacella vinosorubescens Furrer-Ziogas,0,A,A,[6],A,A,A,A,4,1,[]
2793,4384,swissfungi:4384,Litschauerella clematidis (Bourdot et Galzin) J. Erikss. et Ryvarden,0,B,A,[6],A,A,0,0,4,1,[]
2794,4421,swissfungi:4421,Lycoperdon decipiens Durieu et Mont.,0,0,A,[4],A,A,0,B,4,1,['Landwirtschaftl. UZL-Art']
2795,4423,swissfungi:4423,Lycoperdon ericaeum Bonord.,0,0,0,[4],0,C,0,0,3,1,[]
2796,4425,swissfungi:4425,Lycoperdon frigidum Demoulin,0,0,0,[4],0,0,0,B,3,2,[]
2797,4427,swissfungi:4427,Lycoperdon lividum Pers.,0,A,A,"[4, 6]",A,A,A,B,4,1,['Landwirtschaftl. UZL-Art']
2798,4428,swissfungi:4428,Lycoperdon mammiforme Pers.,0,A,A,[2],A,A,A,A,4,1,[]
2799,4437,swissfungi:4437,Tephrocybe admissa (Britzelm.),0,0,0,[6],0,A,0,A,4,1,[]
2800,4456,swissfungi:4456,Lyophyllum favrei R.Haller et R.Haller,0,B,A,[6],A,A,0,A,2,3,"['Waldzielart', 'Endemische Art', 'Geschützte Art NHV']"
2801,4465,swissfungi:4465,Lyophyllum macrosporum Singer,0,0,0,[6],0,A,0,A,3,1,[]
2802,4466,swissfungi:4466,Tephrocybe mephitica (Fr.),0,C,A,[6],A,A,0,0,3,1,[]
2803,4470,swissfungi:4470,Lyophyllum ochraceum (Haller) Schwoebel et Reutter,0,0,A,[6],A,C,0,A,2,2,[]
2804,4475,swissfungi:4475,Tephrocybe palustris (Peck) Donk,0,A,B,[2],B,A,A,A,4,1,[]
2805,4478,swissfungi:4478,Tephrocybe putida (Fr.) M.M. Moser,0,D,B,[6],A,B,0,B,4,1,[]
2806,4484,swissfungi:4484,Lyophyllum tenebrosum Clemencon,0,0,C,[6],0,A,0,B,4,1,[]
2807,450,swissfungi:450,Bankera fuligineoalba (Schmidt: Fr.) Pouzar,0,0,D,[6],B,A,0,B,3,1,[]
2808,4500,swissfungi:4500,Macrolepiota olivascens Singer & M.M. Moser,0,0,B,[6],B,B,0,0,4,1,[]
2809,4501,swissfungi:4501,Macrolepiota permixta (Barla) Pacioni 1979,0,A,A,[6],A,0,A,A,4,1,[]
2810,4504,swissfungi:4504,Leucoagaricus nympharum (Kalchbr.) Bon,0,A,A,[4],A,A,0,A,4,1,['Landwirtschaftl. UZL-Art']
2811,451,swissfungi:451,Bankera violascens (Alb. et Schwein.: Fr.) Pouzar,0,B,A,[6],A,A,0,A,4,1,[]
2812,4518,swissfungi:4518,Marasmiellus candidus Bolt.:Fr.,0,B,A,[6],A,B,B,0,3,1,[]
2813,4523,swissfungi:4523,Marasmiellus tricolor (Alb. et Schwein.ex Fr.) Singer,0,0,A,"[2, 4]",A,0,0,A,3,1,[]
2814,4529,swissfungi:4529,Marasmius anomalus Lasch,0,0,A,[4],A,A,0,A,3,1,['Landwirtschaftl. UZL-Art']
2815,4530,swissfungi:4530,Marasmius buxi Quel.,0,A,A,[6],A,0,0,A,3,1,[]
2816,4531,swissfungi:4531,Marasmius capillipes Sacc.,0,0,A,[6],A,B,0,0,4,1,[]
2817,4534,swissfungi:4534,Marasmius collinus (Scop.ex Fr.) Singer,0,B,A,[4],A,B,B,0,3,1,[]
2818,4539,swissfungi:4539,Marasmius graminum (Lib.) Berk. 1860,0,B,A,[4],A,A,B,A,4,1,[]
2819,4540,swissfungi:4540,Marasmius hudsonii (Pers.ex Fr.) Fr.,0,0,D,[6],D,A,0,A,2,1,[]
2820,4546,swissfungi:4546,Marasmius quercophilus Pouzar,0,A,B,[6],A,B,0,0,3,1,[]
2821,4548,swissfungi:4548,Marasmius saccharinus (Batsch) Fr.,0,B,C,[6],C,B,0,B,3,1,[]
2822,4554,swissfungi:4554,Marasmius tremulae Velen.,0,0,0,"[5, 6]",0,C,0,0,1,2,['Landwirtschaftl. UZL-Art']
2823,457,swissfungi:457,Basidiodendron cinereum (Bres.) Luck-Allen,0,B,B,"[5, 6]",A,A,0,0,4,1,[]
2824,46,swissfungi:46,Agaricus excellens (F.H. Moeller) F.H. Moeller,0,A,A,"[4, 6]",A,A,0,A,4,1,[]
2825,4615,swissfungi:4615,Melanoleuca subpulverulenta (Pers.) Metr.,0,A,B,"[5, 6]",B,B,0,B,4,1,['Landwirtschaftl. UZL-Art']
2826,4624,swissfungi:4624,Melanophyllum eyrei (Mass.) Singer,0,A,0,[6],B,A,0,A,2,1,[]
2827,4631,swissfungi:4631,Melanotus phillipsii (Berk. et Broome) Singer,0,B,A,[4],A,B,B,0,4,1,[]
2828,4638,swissfungi:4638,Membranomyces spurius (Bourdot) Juelich,0,0,A,[6],A,B,0,A,4,1,[]
2829,4655,swissfungi:4655,Metulodontia nivea (Karst.) Parmasto,0,B,A,[5],B,A,B,B,4,1,[]
2830,4742,swissfungi:4742,Mucronella calva (Alb. et Schwein.) Fr.,0,0,A,[6],A,B,0,0,4,1,[]
2831,4750,swissfungi:4750,Mycena adonis (Bull.: Fr.) S.F.Gray,0,B,A,[6],A,A,B,A,4,1,[]
2832,4751,swissfungi:4751,Mycena adscendens (Lasch) Maas Geest.,0,A,B,[6],A,A,0,A,4,1,[]
2833,4758,swissfungi:4758,Mycena alphitophora (Berk.) Sacc.,0,0,B,[6],A,0,0,0,3,1,[]
2834,4774,swissfungi:4774,Mycena clavicularis (Fr.) Gillet,0,0,A,[7],A,B,0,0,3,1,[]
2835,4787,swissfungi:4787,Mycena fagetorum (Fr.) Gillet,0,A,D,[6],A,B,0,0,2,1,[]
2836,4791,swissfungi:4791,Mycena floridula (Fr.) Quel.,0,B,A,"[5, 6]",A,A,B,B,3,1,[]
2837,4805,swissfungi:4805,Mycena latifolia (Peck) Sacc.,0,0,C,"[2, 6]",B,A,0,A,2,1,[]
2838,4816,swissfungi:4816,Mycena mucor (Batsch ex Fr.) Gillet,0,0,B,"[5, 6]",0,B,0,B,2,1,[]
2839,4817,swissfungi:4817,Mycena niveipes Murrill         ,0,A,A,[6],A,A,B,A,4,1,[]
2840,4819,swissfungi:4819,Mycena olida Bres.,0,A,A,[6],A,A,B,A,4,1,[]
2841,4820,swissfungi:4820,Mycena olivaceomarginata (Massee ap.Cke) Massee1893,0,A,A,[4],A,A,0,A,4,1,[]
2842,4824,swissfungi:4824,Mycena pearsoniana Dennisex Singer,0,0,B,[5],B,B,0,B,3,1,[]
2843,4835,swissfungi:4835,Mycena pseudopicta (J.E. Lange) Kuehner,0,B,A,[4],A,A,0,0,3,1,['Landwirtschaftl. UZL-Art']
2844,4839,swissfungi:4839,Mycena purpureofusca (Peck.) Sacc.,0,A,A,[6],A,A,0,A,3,1,[]
2845,4855,swissfungi:4855,Mycena smithiana Kuehner,0,B,A,[6],A,B,0,0,2,1,[]
2846,4868,swissfungi:4868,Mycena urania (Fr.) Quel.,0,B,A,"[4, 6]",A,A,0,B,3,1,[]
2847,4879,swissfungi:4879,Mycenella margaritispora (J.E. Lange) Singer,0,0,A,[5],A,A,0,B,4,1,['Landwirtschaftl. UZL-Art']
2848,4882,swissfungi:4882,Mycenella trachyspora (Rea) Bon,0,0,A,"[4, 6]",A,0,0,B,3,1,[]
2849,4907,swissfungi:4907,Myriostoma coliforme (Dicks. ex Pers.) Corda,0,0,0,[5],A,0,0,0,2,1,[]
2850,4930,swissfungi:4930,Naucoria alnetorum (Maire) Kuehner et Romagn.,0,A,A,[6],A,A,B,B,4,1,[]
2851,4932,swissfungi:4932,Naucoria bohemica Velen.,0,B,A,[2],A,B,B,A,3,1,[]
2852,5003,swissfungi:5003,Octaviania asterosperma (Vittad.) Kuntze,0,B,A,[6],A,A,0,B,4,1,[]
2853,5019,swissfungi:5019,Octospora phagospora (Flageolet et Lorton) Dennis et Itzerott,0,B,A,[5],A,0,B,A,4,1,[]
2854,5077,swissfungi:5077,Omphalina fusconigra P.D. Orton,0,0,0,[2],0,B,0,B,2,1,[]
2855,5080,swissfungi:5080,Omphalina griseopallida (Desm.) Quel.,0,B,A,"[4, 5]",A,C,B,A,4,1,['Landwirtschaftl. UZL-Art']
2856,5085,swissfungi:5085,Omphalina oniscus (Fr.: Fr.) Quel.,0,A,D,[2],B,A,B,A,4,1,[]
2857,5089,swissfungi:5089,Omphalina philonotis (Lasch ex Fr.) Quel.,0,B,0,[2],0,B,0,B,3,1,[]
2858,5091,swissfungi:5091,Omphalina pyxidata (Bull.: Fr.) Quel.,0,A,A,[4],A,A,A,A,4,1,['Landwirtschaftl. UZL-Art']
2859,5094,swissfungi:5094,Omphalina rustica (Fr.) Quel.,0,0,B,[4],C,A,0,B,3,1,['Landwirtschaftl. UZL-Art']
2860,5100,swissfungi:5100,Omphalotus olearius (DC ex Fr.) Singer,0,A,A,[6],A,B,A,0,3,1,[]
2861,5103,swissfungi:5103,Onnia triquetra (Pers.) Imazeki,0,A,A,[6],A,A,B,A,4,1,[]
2862,5160,swissfungi:5160,Otidea alutacea (Pers.) Massee,0,A,A,[6],A,A,A,A,4,1,[]
2863,5161,swissfungi:5161,Otidea bufonia (Pers.) Boud.,0,A,A,[6],A,A,0,A,3,1,[]
2864,5165,swissfungi:5165,Otidea leporina (Batsch) Fuckel,0,0,A,[6],A,A,0,A,4,1,[]
2865,5178,swissfungi:5178,Oxyporus latemarginatus (Durieu et Mont.ex Mont.) Donk,0,0,B,[6],A,B,0,0,3,1,[]
2866,5179,swissfungi:5179,Oxyporus obducens (Pers.:Fr.) Donk,0,A,A,[6],A,A,0,C,3,1,[]
2867,5192,swissfungi:5192,Pachykytospora tuberculosa (DC.: Fr.) Kotl.et Pouzar,0,A,A,[6],A,A,0,B,3,1,[]
2868,5195,swissfungi:5195,Panaeolus acuminatus (Schaeff.) Quel.,0,A,A,[4],A,A,A,A,4,1,[]
2869,5203,swissfungi:5203,Panaeolus fontinalis A.H.Sm.,0,B,A,[6],A,B,0,A,3,1,[]
2870,5204,swissfungi:5204,Panaeolus guttulatus Bres.,0,A,B,[6],A,A,B,B,4,1,['Landwirtschaftl. UZL-Art']
2871,5206,swissfungi:5206,Panaeolus olivaceus Moeller,0,A,A,[6],A,A,B,A,4,1,[]
